,cdxig526,cxphy526,fv1,hyg,itxeb525,itxex525,jnk,lqd,ty1,vix
2016-04-01 13:43:00,-0.00072448641281,4.88720334675e-05,-6.44911647104e-05,6.18505690251e-05,0.0,0.0,0.000590580245091,-8.43490363123e-05,0.0,-0.00397088021178
2016-04-01 13:44:00,-0.000307208336405,8.79653611956e-05,0.000128990648178,0.000432927206383,0.0,0.0,0.000295115832964,-8.43561516723e-05,0.000119760479042,0.0
2016-04-01 13:45:00,-0.00161026637002,0.000156369109282,-0.000128974011737,0.000865479723047,-0.000213018066595,-0.000203347815141,0.000590057530609,0.0,-0.000359238414561,-0.00598006644518
2016-04-01 13:46:00,-0.0013543128709,0.0,0.0,-0.000617665225448,0.0,0.0,-0.000442282176028,0.0,0.000239578342118,0.000668449197861
2016-04-01 13:47:00,-0.000863004241049,-4.88577068146e-05,0.0,6.1804697157e-05,0.0,0.000103308786735,0.000147492625369,4.21816341165e-05,-0.000119760479042,-0.000668002672011
2016-04-01 13:48:00,-0.00235680264554,6.84041316097e-05,-6.4495324089e-05,0.000370805265435,-0.00022637991877,-0.000203368164166,0.000442412623507,-8.43597098027e-05,-0.000119774823332,-0.00735294117647
2016-04-01 13:49:00,-0.00282000222632,0.000185655657612,-0.000128998968008,0.000432445789831,-0.000146514291803,-0.000200180808472,0.000147405660377,-8.43668269637e-05,-0.000239578342118,0.0
2016-04-01 13:50:00,-0.00199694876152,0.000127003976202,0.0,0.000247005063604,-0.000373000119893,-0.000910682107357,0.000147383935151,-0.000168747890651,0.0,-0.0020202020202
2016-04-01 13:51:00,-0.000795406527305,3.90731840736e-05,0.0,0.000123472033585,-0.000373139300897,-0.000711108812578,0.0,4.2194092827e-05,0.000119817876827,-0.00134952766532
2016-04-01 13:52:00,0.0,0.0,-6.45078054444e-05,0.0,0.000373278585807,0.00030728822989,0.0,-0.000210961562803,-0.000119803522224,0.0
2016-04-01 13:53:00,0.000559715415806,-3.90716574196e-05,0.0,0.0,0.0,0.000607920427097,0.000294724432655,-8.440243079e-05,0.0,0.00135135135135
2016-04-01 13:54:00,0.00018646743657,-7.81463681477e-05,0.0,-0.000185185185185,0.000746278601794,0.0,-0.000294637595757,-0.000168819110323,0.0,0.00134952766532
2016-04-01 13:55:00,0.000348007656169,2.93071783051e-05,0.0,-0.000308699141816,0.0,0.0,-0.000294724432655,-8.44238075137e-05,-0.000119817876827,-0.0033692722372
2016-04-01 13:56:00,0.00136669731382,-0.000166069143376,-6.45119669699e-05,-0.000247035573122,0.0,0.0,0.0,-8.44309354947e-05,-0.000119832234871,0.00540906017579
2016-04-01 13:57:00,0.0,-3.9081582804e-05,6.45161290322e-05,0.000247096614776,0.0,0.0,0.000294811320755,0.000168876129359,0.0,-0.000672494956288
2016-04-01 13:58:00,-2.48151273017e-05,0.0,-6.45119669699e-05,0.000123517786561,0.0,0.0,-0.000147362216328,-8.44238075137e-05,0.0,-0.00269179004038
2016-04-01 13:59:00,-2.48157431074e-05,2.93123326753e-05,-0.000193548387097,0.000370507595406,0.0,0.0,0.000736919675756,0.0,-0.000239693192713,-0.00674763832659
2016-04-01 14:00:00,-0.000645225332539,4.88524558131e-05,-0.000129057236885,-0.000246913580247,-0.00169119115787,-0.00111492087293,-0.000294550810015,-0.000337723741979,-0.000119875329657,-0.000679347826087
2016-04-01 14:01:00,-0.00157685622051,0.000214940305215,0.0,-0.00061743640405,-0.00152064881016,-0.000501465573579,-0.000883912787272,-8.44594594595e-05,0.0,-0.000679809653297
2016-04-01 14:02:00,-0.00184049842687,6.83754004844e-05,-0.000129073894805,0.000247127146917,6.67966975711e-05,-0.00140480806891,0.00044234739015,0.0,-0.000119889701475,-0.000680272108843
2016-04-01 14:03:00,-0.00256649847381,0.000126974204702,0.0,0.000123533045089,-0.00161637211291,9.0760279412e-05,0.000147383935151,8.44665934623e-05,0.0,-0.00340367597005
2016-04-01 14:04:00,-0.00159882086961,0.000117192077815,0.0,0.0,-0.000294361636651,0.0,-0.000147362216328,0.000253378378378,0.0,0.00273224043716
2016-04-01 14:05:00,-0.00290250340919,0.000400359346926,-0.000258181114052,0.00135869565217,-0.000374752395739,-0.000213915529295,0.00162122328666,-0.000253314194039,-0.000359712230216,-0.017029972752
2016-04-01 14:06:00,-0.00163113715354,0.000195219084618,0.0,0.0,-0.00242341473865,-0.00125459125287,-0.00029429075927,-8.44594594595e-05,-0.000119947223222,-0.004158004158
2016-04-01 14:07:00,-0.0020736719074,0.000156144785252,0.000258247788753,-0.000419390650055,0.0,-0.000233705531031,-0.000476891374742,0.000591266154236,0.000239923224568,-0.00278357689631
2016-04-01 14:08:00,-0.000163719711853,-9.75752549159e-06,-0.000129090557026,-0.000259144084111,-0.000375803615768,0.000191553466144,-0.000111916781038,-0.000168833361472,0.0,0.0
2016-04-01 14:09:00,-0.000151150634203,0.0,-6.45536117746e-05,-9.01067703512e-05,0.000147692638193,-0.00011685769654,-0.000147275405007,0.0,-0.000119932837611,0.0
2016-04-01 14:10:00,-0.000151173484171,0.000185394793333,-0.00025823111685,0.000275282473148,-0.000698080279232,-0.000428528297477,0.000294594196494,-0.000337723741979,-0.000359841669665,-0.00697836706211
2016-04-01 14:11:00,-0.00196555243363,0.000214627864551,-6.45744543458e-05,0.00024682216463,0.00137026787394,-0.000172134368738,0.000441761154469,-0.000253378378378,-0.000239980801536,-0.00351370344343
2016-04-01 14:12:00,-0.000530229387333,0.0,-6.45786244753e-05,6.16903146207e-05,-0.000335390394419,0.0,0.0,-5.91366055589e-05,0.0,-0.00211565585331
2016-04-01 14:13:00,-0.000568404299663,-3.90148744209e-05,-6.45827951433e-05,-0.000185059527481,0.0,-0.000367066650208,-0.000147188695908,-0.000152074550324,-0.000120019203072,0.00141342756184
2016-04-01 14:14:00,0.000101107122997,-1.95081983204e-05,0.0001291739327,6.16979269497e-05,0.0,0.0,-0.00014721036361,-0.000126748067092,0.000120033609411,-0.00141143260409
2016-04-01 14:15:00,-0.00233786584441,2.92628683465e-05,-0.000258314497901,0.000308470602751,-0.000469704086426,-0.000162478512217,0.000294464075383,-0.000422547114003,-0.000360057609217,-0.00353356890459
2016-04-01 14:16:00,-0.00220401028538,9.75400401848e-06,0.000129190620761,-0.000493400764771,0.00046992481203,0.000162504915774,-0.000294377391816,-8.45451471087e-05,0.000120062432465,0.00496453900709
2016-04-01 14:17:00,-0.000660124662003,-2.9261726637e-05,6.45869663503e-05,-0.000123411082315,-0.000858887472321,0.000685659321555,0.0,0.000338209182379,0.000120048019208,0.0
2016-04-01 14:18:00,0.0,-7.80335544284e-05,0.0,0.0,0.0,6.4946873457e-06,-0.000294464075383,-0.000169047417801,0.000120033609411,-0.000705716302047
2016-04-01 14:19:00,0.000736779258393,-8.77945996568e-05,0.000129165590287,0.00012342631449,-0.000631287692576,4.87098387381e-05,0.000294550810015,0.000169075999662,0.000120019203073,0.00141242937853
2016-04-01 14:20:00,0.000774318028916,-0.000146337180375,-6.45744543458e-05,0.000185116623473,0.000510725229826,-0.00022080718013,0.000147232037691,-0.000507142253402,-0.000240009600384,-0.000705218617772
2016-04-01 14:21:00,0.00180111618468,-0.00029271719616,-6.45786244753e-05,-6.16941205502e-05,-0.000389565030493,-0.000341027564771,-0.00014721036361,-0.000169133192389,-0.000240067218821,-0.000705716302047
2016-04-01 14:22:00,0.000924261224077,-0.000117121161842,6.45827951433e-05,-0.000370187561698,0.0,0.0,-0.000294464075383,8.45809016323e-05,0.00024012486493,0.00282485875706
2016-04-01 14:23:00,0.00118904560116,-0.000185463561291,-6.45786244753e-05,0.0,-0.000174700657143,-6.49797912855e-06,0.0,-0.000253721244926,-0.000120033609411,0.00140845070423
2016-04-01 14:24:00,-0.000189515976197,-4.88152537904e-05,0.000129165590287,0.0,0.0,0.0,0.000147275405007,0.0,0.000120048019208,-0.0014064697609
2016-04-01 14:25:00,-0.00037910379862,-6.83446915702e-05,6.45744543459e-05,0.0,0.0,0.0,0.000147253718156,0.0,0.000120033609411,0.00281690140845
2016-04-01 14:26:00,-2.5283171521e-05,-8.78777522824e-05,6.4570284755e-05,-0.000259227255895,0.0,0.0,-0.000588928150766,0.000169190423822,0.000120019203073,0.0
2016-04-01 14:27:00,0.000214912391596,-6.83553698027e-05,-6.45661157025e-05,-0.000111126202324,0.000322580645161,0.0,-0.000294637595757,-0.000253742704897,0.0,0.00140449438202
2016-04-01 14:28:00,0.000290701348601,-2.92971611051e-05,0.0,0.0,1.3436525852e-05,0.000370387217092,0.000147362216328,4.2301184433e-05,-0.000120004800192,-0.00070126227209
2016-04-01 14:29:00,0.000315887897703,-8.78940583616e-05,0.0,0.0,-0.000188108834397,0.000126664501462,-0.000147340503905,0.000380694556068,0.0,0.0
2016-04-01 14:30:00,0.000909469854864,-0.00014650297401,0.0,-0.000245739688812,0.00123637634221,0.000383192775192,0.0,-8.45665961946e-05,0.000120019203073,0.000701754385965
2016-04-01 14:31:00,0.00118628453161,-0.000214902512406,0.00012914056951,-0.00024827044433,0.00032213467914,0.00044796904469,-0.000294724432655,-0.0001699932341,0.000120004800192,0.00350631136045
2016-04-01 14:32:00,0.001222694213,-0.000175867122618,-6.45619471883e-05,-6.1774153694e-05,0.0,0.0,-2.94811320767e-06,-4.14481825817e-05,0.000119990400768,-0.00279524807827
2016-04-01 14:33:00,0.000365101347098,4.88605714732e-05,0.0,0.000185333909928,-0.00106001851678,-0.000428300264443,0.000150354216846,-7.02110561266e-05,0.0,-0.0021023125438
2016-04-01 14:34:00,-0.000113265961062,0.00015634618955,-6.45661157025e-05,6.17665225446e-05,0.0,0.0,-0.000147383935151,-4.82206169362e-05,-0.000119976004799,-0.000702247191011
2016-04-01 14:35:00,-0.000276903713027,5.86206559652e-05,6.4570284755e-05,0.000123525415354,-0.000161186331399,0.0,0.000294811320755,0.000160743140921,-0.000119990400768,-0.0049191848208
2016-04-01 14:36:00,-0.00319786473284,0.000478707294913,-0.000129132231405,0.000802816031618,-0.000456768230426,-0.000730370086638,0.000589448865311,-0.000169176112333,-0.000240009600384,-0.00776836158192
2016-04-01 14:37:00,-0.00194508298179,0.000322240449965,0.0,0.0,0.0,-0.0015235286092,0.000294550810015,0.0,-0.000120033609411,-0.00498220640569
2016-04-01 14:38:00,-0.0019615287269,0.000234281196005,-0.000193723363038,0.000123411082315,0.0,-0.00061164268355,0.000294464075383,8.46023688663e-05,-0.000120048019208,-0.00143061516452
2016-04-01 14:39:00,-0.000329677296646,0.000107353730542,-6.45869663501e-05,6.16979269497e-05,0.0,-0.00132169632887,-0.000147188695908,-8.4595211911e-05,-0.000120062432465,0.0
2016-04-01 14:40:00,-0.00159819378734,9.75838245054e-06,6.45911380959e-05,0.000185082361651,-0.000739227440123,-0.00228180262407,0.000294420727219,7.86802030457e-05,0.0,-0.000716332378224
2016-04-01 14:41:00,0.00010163505393,2.92748616764e-05,-0.000193760899051,-0.000370096225018,-1.34504418469e-05,-0.000202564730867,-0.000441501103753,0.000174267168488,-0.000120076849183,-0.00143369175627
2016-04-01 14:42:00,-0.00114327815958,0.000126854020297,-0.000129198966408,0.000123411082315,-0.00123745729427,0.0,0.000297408716137,-4.14446768542e-05,-0.000120091269365,-0.000717875089734
2016-04-01 14:43:00,0.0,1.95135277532e-05,0.000129215660938,7.77393879565e-05,-0.000565626094217,-0.000163391751331,-0.000114806844843,0.00021146119687,0.00012010569301,0.0
2016-04-01 14:44:00,0.000127176304511,-6.82960144398e-05,6.4599483204e-05,-0.000694664654648,-0.00194038699941,-0.000941290286734,-0.000624149890185,8.45665961946e-05,0.000240182538729,0.00359195402299
2016-04-01 14:45:00,0.000432344451367,-0.000224416517056,6.45953103804e-05,0.0,0.00035102878436,0.0,-0.000117837678598,0.0,0.0,-0.00143163922691
2016-04-01 14:46:00,0.00141086749285,-0.00027326404138,0.000129182276192,-0.000123472033584,0.0,0.00016357242169,-2.94628914883e-05,8.45594452901e-05,0.00024012486493,0.000716845878136
2016-04-01 14:47:00,0.000926560556444,-1.95241953592e-05,0.0,-0.00012348728081,0.0,0.0,-0.000147318797878,-8.45522955948e-05,-0.000120033609411,0.0
2016-04-01 14:48:00,0.000101446886215,-2.92868648412e-05,-6.45827951433e-05,0.000382857848586,0.00151159338138,0.00193965164772,0.000221010755857,8.45594452901e-05,0.0,-0.00143266475645
2016-04-01 14:49:00,-8.87570213144e-05,1.9525148391e-05,0.0,-1.23455265985e-05,0.00152278791472,6.85562062954e-05,7.36539736319e-05,-8.45522955948e-05,0.000120048019208,0.00286944045911
2016-04-01 14:50:00,-3.80420999239e-05,6.83366850851e-05,0.0,0.0,-0.00102261871123,-6.85515066642e-05,0.0,0.000105699306612,-0.000120033609411,-0.00143061516452
2016-04-01 14:51:00,0.0,1.95234330005e-05,6.45869663503e-05,-0.000123456790123,0.0,0.0,-0.000147297098247,0.00014796338963,0.000120048019208,-0.00143266475645
2016-04-01 14:52:00,0.000139493006328,-8.78537332956e-05,0.000129165590287,-0.000246944067169,0.000134692832994,0.000303606056451,-0.000147318797878,0.000380420999239,0.000120033609411,0.00215208034433
2016-04-01 14:53:00,-0.000164832378151,-9.76238358363e-06,6.45744543459e-05,0.0,0.0,-0.000326359040635,-0.000147340503905,4.22529260151e-05,0.000120019203073,0.00572655690766
2016-04-01 14:54:00,0.00114133536237,-4.88123944431e-05,0.00012914056951,0.0,0.000632971058408,0.0,0.0,0.000126753422342,0.000240009600384,0.000711743772242
2016-04-01 14:55:00,0.000304009120274,-0.000205022064279,0.0,-0.000494010127208,0.000121130551817,0.0,-0.000294724432655,4.22457859828e-05,0.0,0.00284495021337
2016-04-01 14:56:00,-0.000278590332915,-4.88247873681e-05,0.0,0.000247127146917,0.000296061042404,0.000182820727953,0.000147405660377,0.000126732004055,-0.000119976004799,-0.00567375886525
2016-04-01 14:57:00,-0.0005193357569,3.90617370756e-05,-0.000129123894377,0.000123533045089,0.0,0.0,-7.36919675755e-05,-0.000168954593453,-0.000119990400768,-0.00142653352354
2016-04-01 14:58:00,-0.000861784908625,5.85903169736e-05,0.0,0.000247035573123,-0.00118389366482,-0.00185072152027,0.000515881789373,-0.000126737357949,-0.000120004800192,-0.005
2016-04-01 14:59:00,-0.00266369009868,0.000214818575948,-6.45702847549e-05,0.000740923684861,-0.00293630375928,-0.00114453891432,0.000736593989393,0.000126753422342,-0.000120019203072,0.0
2016-04-01 15:00:00,-0.00270895864069,0.000507643946346,6.45744543459e-05,-0.000123395853899,-0.000770010131712,-0.00265837289245,-0.00014721036361,0.000118288200752,0.0,-0.00646087580761
2016-04-01 15:01:00,-0.000331569215074,0.000165876314814,-6.45702847549e-05,0.000123411082315,-0.000243348475016,-0.00104714447968,0.0,5.23785788509e-05,0.0,-0.0014450867052
2016-04-01 15:02:00,-0.00125017540726,0.000126825556325,-0.000129148908692,4.19545903259e-05,0.0,0.0,0.000294464075383,-0.000128405274078,0.0,0.0
2016-04-01 15:03:00,-0.00241407058283,8.77911740607e-05,6.45827951433e-05,0.000204828523976,0.0,-0.000167587301483,0.0,0.0,-0.000120033609411,0.0
2016-04-01 15:04:00,-0.00157486363986,0.000282857839551,0.000129157248951,0.000370096225019,0.0,-0.00033194420708,0.000441566087724,8.44880027036e-05,0.000240096038415,-0.00434153400868
2016-04-01 15:05:00,-0.00165429154003,9.7509604696e-05,6.4570284755e-05,0.0,0.0,-0.000341917433515,0.0,0.0,0.000120019203073,0.000726744186047
2016-04-01 15:06:00,-0.00287732819525,0.000273000273,0.0,0.000123319768159,-0.000216362407032,-0.000411099015664,0.0,0.0,0.0,-0.00145243282498
2016-04-01 15:07:00,-7.72936902584e-05,-0.00025343106675,0.0,-0.000123304562269,-0.000378716152244,0.000207279116135,0.0,0.000337923460336,0.000120004800192,0.00436363636364
2016-04-01 15:08:00,0.000876062870394,-0.00023399567108,0.0,0.000123319768159,0.0,0.00027302541768,0.0,0.000253356979985,-0.000119990400768,0.00144822592324
2016-04-01 15:09:00,-0.000193080012357,-0.000107273117357,0.0,0.000308261405672,-0.00109598679404,-0.00149958564081,0.000147123731058,-0.000114826072273,0.0,-0.000723065798988
2016-04-01 15:10:00,5.14979465192e-05,-1.95062956571e-05,0.000129132231405,0.000123266563945,-0.000623095157467,-0.00015808818686,0.000147102088849,3.03986273331e-05,0.000120004800192,0.00217076700434
2016-04-01 15:11:00,0.000849672361188,0.0,0.0,-6.16256855859e-05,0.000149093915613,-0.00109691020489,0.0,0.0,0.000119990400768,-0.0014440433213
2016-04-01 15:12:00,-0.000154354732902,-0.000136546733119,-0.000129115558425,0.00024651793418,0.00154492478656,0.000867279808209,0.000147080453008,0.000168876129359,-0.000119976004799,-0.00144613159798
2016-04-01 15:13:00,-0.000604649367691,-5.85280202897e-05,6.45661157024e-05,0.0,-0.000148841740636,0.0,-0.0002,8.44238075137e-05,0.0,-0.00434467776973
2016-04-01 15:14:00,-5.14906544461e-05,9.75524100322e-06,0.0,6.16142945162e-05,-0.000839051060317,-0.000596355968502,0.000126495887413,-8.4416680736e-05,0.0,0.000727272727273
2016-04-01 15:15:00,0.000257466529351,-3.90205833578e-05,6.45619471884e-05,-0.00055449448586,-0.00353510043207,0.000303301036169,-0.00022060445621,0.000168847615027,0.000119990400768,0.000726744186047
2016-04-01 15:16:00,0.00020592020592,-6.82886855404e-05,0.0,-0.000123289360128,0.000353404920484,-0.000270251564658,-0.000294204177699,0.0,-0.000119976004799,0.00217864923747
2016-04-01 15:17:00,1.28673632198e-05,-0.00014634289115,0.0,6.16522811345e-05,0.0,-0.000319774245976,0.0,0.0,0.0,0.000724637681159
2016-04-01 15:18:00,0.0019172124503,-0.000400062448772,-0.000129115558425,6.16484803648e-05,0.0,0.0,0.00029429075927,0.0,-0.000119990400768,-0.00144822592324
2016-04-01 15:19:00,0.000321064392675,-1.95230518434e-05,0.000129132231405,0.000123289360128,0.000652209359204,0.000834317146042,0.0,0.0,0.000120004800192,0.0
2016-04-01 15:20:00,0.000436507427045,-0.000165949180504,-6.45577792124e-05,0.000369822485207,0.00233556026289,0.00143659697853,0.000294204177699,-8.44095551678e-07,0.0,0.00290065264685
2016-04-01 15:21:00,0.00147577799166,-0.000292900101539,6.45619471884e-05,0.000246457178065,0.0,0.000411277559709,0.0,-0.000167975156559,-0.000119990400768,0.00144613159798
2016-04-01 15:22:00,0.00188364941056,-2.92985917142e-05,0.0,-6.15991129728e-05,0.000325132762545,0.00180887731207,0.000294117647059,0.000168847615027,0.0,-0.0014440433213
2016-04-01 15:23:00,-8.95289498253e-05,-4.88324169116e-05,0.0,0.0,0.0,0.0,-0.000294031167304,-8.44095551616e-05,0.0,0.0
2016-04-01 15:24:00,0.000102327961115,2.93008809797e-05,6.45577792124e-05,0.000184808722972,0.00078548212351,0.00053183456662,0.000294117647059,8.44166807361e-05,0.000120004800192,0.00216919739696
2016-04-01 15:25:00,2.55793727937e-05,9.76667415453e-06,6.45536117745e-05,6.15915250062e-05,0.00254404720019,0.00315978055439,-0.000294031167304,8.44095551618e-05,0.000239980801536,0.0
2016-04-01 15:26:00,-2.55787185062e-05,4.88328938373e-05,6.45494448748e-05,0.0,0.000863860918392,0.0,0.000161764705882,0.00016880486158,0.000119961612284,-0.000721500721501
2016-04-01 15:27:00,0.000818539929401,9.76610186054e-06,-6.45452785129e-05,0.000246350926895,0.0,0.000654169842116,0.000132331534605,-0.000168776371308,-0.000119947223222,-0.00072202166065
2016-04-01 15:28:00,-8.94545826303e-05,-4.88300324231e-05,6.45494448748e-05,-0.000246290253063,0.0,0.0,0.000147015583652,8.440243079e-05,0.0,-0.0014450867052
2016-04-01 15:29:00,-0.000766822161161,9.76648338247e-06,6.45452785129e-05,-0.000307938658619,-0.00087660148348,-0.000408588864809,-0.000293987946494,0.0,0.000119961612284,-0.00289435600579
2016-04-01 15:30:00,-0.000319754428599,5.85983279942e-05,-6.45411126888e-05,0.000123213405619,-8.0988054262e-05,0.0,0.000147037200412,-8.43953076091e-07,-0.000119947223222,0.000725689404935
2016-04-01 15:32:00,-0.000409416581372,0.000166018867556,6.45452785129e-05,0.0,-0.00149840035638,-0.000918883213541,0.0,8.4395378841e-07,0.000239923224568,-0.00290065264685
2016-04-01 15:36:00,-0.00732131886136,0.00084948493873,-0.000193623338066,0.000862387581619,-0.000757084144495,-0.000409131822273,0.000735077918259,-8.43953076208e-05,-0.000479731350444,-0.00436363636364
2016-04-01 15:37:00,-0.00152148125226,9.7559072018e-05,0.0,-0.00012309207287,0.0,0.0,3.8195974732e-05,0.0,0.0,0.00292184075968
2016-04-01 15:40:00,-0.00170458947803,0.000292648665522,0.000193660835324,0.000123107226394,0.0,-0.000409299279633,0.000108707468203,0.00042201215395,0.000119990400768,-0.000728332119446
2016-04-04 13:31:00,-0.00336325770315,-0.000780168126231,0.000774493352265,0.00110782865583,0.0048300681892,0.00588977151748,0.00146886016451,0.00312157259765,0.00179964007199,0.0138483965015
2016-04-04 13:32:00,0.00120707110038,2.92791473913e-05,-6.44911647104e-05,-0.000122955858847,0.0,0.0,0.000146670577882,-0.000168208578638,-0.000119760479042,0.00287562904385
2016-04-04 13:33:00,0.00217788667211,-0.000146391450739,0.0,0.000122970978849,-0.000296220495765,-3.25655463029e-06,0.000293298137557,0.0,0.000119774823332,-0.000716845878136
2016-04-04 13:34:00,0.000426869494354,9.76085895554e-06,0.0,-0.000245911717693,0.0,0.0,-0.000146606069491,8.41184387619e-05,-0.000119760479042,0.0
2016-04-04 13:35:00,0.000310318076028,-5.85645820931e-05,6.44953240889e-05,-0.000368958307711,0.0,0.000162828261776,-0.00058651026393,4.20556817227e-05,0.0,0.00358680057389
2016-04-04 13:36:00,0.00037485135205,-7.80906828052e-05,6.44911647105e-05,-0.000123031496063,-0.000121217018869,0.000787960484758,0.0,-4.20539131166e-05,0.000239549646664,0.00428877769836
2016-04-04 13:37:00,0.000452237282442,-6.83346837569e-05,0.0,-0.000246093269349,0.000255933618901,0.0,-0.000146713615023,-0.00016822272689,0.0,-0.00213523131673
2016-04-04 13:38:00,0.00125277677326,0.0,-0.000128974011737,0.0,0.0,0.0,0.0,-8.41255152688e-05,-0.000239492276374,0.0
2016-04-04 13:39:00,-0.00201225411158,8.78648833349e-05,-6.4495324089e-05,0.000492307692308,0.000121200694884,-7.4829843443e-05,0.000358033749083,-0.00012619888945,-0.000239549646664,-0.00356633380884
2016-04-04 13:40:00,-0.00470472669932,0.000156190513379,0.0,-0.000369049083528,-0.000296232461692,-0.000813428732255,8.21422704125e-05,-0.00012621481762,0.0,-0.00143163922691
2016-04-04 13:41:00,-0.00322057009285,0.00019520765214,0.0,0.000246123554024,-0.000175098324444,-0.00019863818868,0.0,0.0,-0.000119803522224,0.000716845878136
2016-04-04 13:42:00,-0.00139400966687,0.000253720419615,0.0,0.000123031496063,-8.08287642631e-05,-0.000410383350161,1.46670577881e-05,0.000336615332828,0.0,-0.00429799426934
2016-04-04 13:43:00,-0.00164383561644,0.000253656061892,0.0,0.0,-0.000350286291681,-0.000462685399995,0.000278670010707,8.41255152686e-05,0.0,-0.00143884892086
2016-04-04 13:44:00,-7.84067743453e-05,9.75352833887e-05,-6.44994840041e-05,0.000246032722352,-0.00025606814108,0.0,0.0,-0.000168236877524,0.0,0.000720461095101
2016-04-04 13:45:00,-0.00163360255103,0.00012678350254,6.4503644456e-05,-0.00012298610257,-0.000161768670801,-0.000179292089633,0.000293255131965,-8.49739188962e-05,0.0,0.0
2016-04-04 13:47:00,0.000589059206995,4.87567040468e-05,-6.44994840041e-05,0.0,0.0,0.0,-0.000293169158604,8.41397426399e-07,0.0,0.00359971202304
